% channel_1000_DNS_196x160x196_MTF-mtf270_task2
% dt=8.177E-04
%
% node 1: j=10, y=  4.627762402457282E-003, yplus=4.6
% node 2: j=20, y=  1.441392271941726E-002, yplus=14
% node 3: j=40, y=  6.726684638316566E-002, yplus=67
% node 4: j=60, y=  0.253501789943420,      yplus=253
%
%     u1          v1         u2          v2          u3          v3          u4          v4
  3.174827E+00   1.579868E-01   6.229730E+00   6.553554E-01   1.344758E+01   6.744144E-01   1.843089E+01   1.640858E+00
  3.158136E+00   1.208565E-01   6.401581E+00   6.981379E-01   1.316139E+01   5.424460E-01   1.834458E+01   1.786464E+00
  3.176869E+00   7.456141E-02   6.651008E+00   6.937498E-01   1.282063E+01   3.996811E-01   1.825505E+01   1.783472E+00
  3.242627E+00   1.920578E-02   7.049594E+00   6.439544E-01   1.241764E+01   2.919714E-01   1.818378E+01   1.661586E+00
  3.374277E+00  -4.196080E-02   7.691859E+00   5.596219E-01   1.196411E+01   2.614247E-01   1.814519E+01   1.462400E+00
  3.591842E+00  -1.019655E-01   8.660987E+00   4.576409E-01   1.149397E+01   3.277274E-01   1.814152E+01   1.230063E+00
  3.910461E+00  -1.510674E-01   9.983717E+00   3.562354E-01   1.106579E+01   4.738229E-01   1.816308E+01   1.004481E+00
  4.335893E+00  -1.801338E-01   1.159033E+01   2.685562E-01   1.076014E+01   6.470398E-01   1.819425E+01   8.171423E-01
  4.860437E+00  -1.854661E-01   1.330205E+01   1.955093E-01   1.066473E+01   7.805442E-01   1.822118E+01   6.888591E-01
  5.459103E+00  -1.718167E-01   1.486286E+01   1.234287E-01   1.084629E+01   8.275834E-01   1.823626E+01   6.286842E-01
  6.089091E+00  -1.505279E-01   1.601032E+01   3.193222E-02   1.132290E+01   7.853449E-01   1.823737E+01   6.336068E-01
  6.696006E+00  -1.334615E-01   1.655552E+01  -9.301993E-02   1.205560E+01   6.863370E-01   1.822456E+01   6.889995E-01
  7.225761E+00  -1.272268E-01   1.643713E+01  -2.540816E-01   1.296193E+01   5.650547E-01   1.819854E+01   7.702588E-01
  7.636335E+00  -1.317893E-01   1.573557E+01  -4.475660E-01   1.393883E+01   4.323026E-01   1.816285E+01   8.464130E-01
  7.903696E+00  -1.434617E-01   1.465783E+01  -6.599955E-01   1.488445E+01   2.763633E-01   1.812701E+01   8.861724E-01
  8.020458E+00  -1.588750E-01   1.349981E+01  -8.508017E-01   1.571506E+01   8.140235E-02   1.810588E+01   8.656740E-01
  7.990163E+00  -1.761861E-01   1.255850E+01  -9.597086E-01   1.637475E+01  -1.558378E-01   1.811376E+01   7.755804E-01
  7.822429E+00  -1.922634E-01   1.199179E+01  -9.565827E-01   1.683751E+01  -4.202512E-01   1.815686E+01   6.244206E-01
  7.533418E+00  -1.993963E-01   1.173479E+01  -8.691599E-01   1.710455E+01  -6.827600E-01   1.823033E+01   4.360494E-01
  7.150798E+00  -1.882259E-01   1.158394E+01  -7.438717E-01   1.719982E+01  -9.102933E-01   1.832279E+01   2.415883E-01
  6.715725E+00  -1.575858E-01   1.137904E+01  -6.024129E-01   1.716396E+01  -1.074803E+00   1.842510E+01   6.884919E-02
  6.274866E+00  -1.203775E-01   1.109165E+01  -4.495947E-01   1.704620E+01  -1.155803E+00   1.853680E+01  -6.643745E-02
  5.866056E+00  -9.570564E-02   1.077104E+01  -2.963265E-01   1.689516E+01  -1.138012E+00   1.866551E+01  -1.639246E-01
  5.509940E+00  -9.405104E-02   1.046901E+01  -1.569016E-01   1.675037E+01  -1.012082E+00   1.882000E+01  -2.351265E-01
  5.214497E+00  -1.107582E-01   1.022024E+01  -3.355269E-02   1.663615E+01  -7.823502E-01   1.900130E+01  -2.948795E-01
  4.985994E+00  -1.322859E-01   1.005816E+01   8.262174E-02   1.655987E+01  -4.742818E-01   1.919712E+01  -3.525191E-01
  4.835610E+00  -1.468878E-01   1.003253E+01   1.919573E-01   1.651450E+01  -1.302664E-01   1.938222E+01  -4.084917E-01
  4.777454E+00  -1.506024E-01   1.021156E+01   2.726919E-01   1.648419E+01   2.070566E-01   1.952506E+01  -4.593060E-01
  4.821276E+00  -1.458219E-01   1.066350E+01   2.925294E-01   1.645087E+01   5.107793E-01   1.959827E+01  -5.075687E-01
  4.966333E+00  -1.353665E-01   1.142395E+01   2.349072E-01   1.640083E+01   7.717554E-01   1.958891E+01  -5.689354E-01
  5.200735E+00  -1.178507E-01   1.246310E+01   1.138763E-01   1.633027E+01   9.868566E-01   1.950383E+01  -6.691183E-01
  5.505574E+00  -8.940327E-02   1.367165E+01  -3.534481E-02   1.624824E+01   1.145077E+00   1.936784E+01  -8.310340E-01
  5.860410E+00  -5.088289E-02   1.487854E+01  -1.796261E-01   1.617342E+01   1.223452E+00   1.921635E+01  -1.059113E+00
  6.247254E+00  -1.253903E-02   1.589618E+01  -3.047991E-01   1.612345E+01   1.196485E+00   1.908669E+01  -1.330170E+00
  6.651230E+00   1.073927E-02   1.657195E+01  -4.146957E-01   1.610097E+01   1.052549E+00   1.901106E+01  -1.597077E+00
  7.057272E+00   1.006706E-02   1.682373E+01  -5.169924E-01   1.608606E+01   8.057167E-01   1.901087E+01  -1.804249E+00
  7.445254E+00  -1.121424E-02   1.665007E+01  -6.098015E-01   1.604250E+01   4.948026E-01   1.909147E+01  -1.906911E+00
  7.788379E+00  -4.100765E-02   1.611872E+01  -6.790961E-01   1.593595E+01   1.698345E-01   1.923894E+01  -1.884776E+00
  8.057336E+00  -6.732177E-02   1.534120E+01  -7.065299E-01   1.575358E+01  -1.258435E-01   1.942261E+01  -1.745710E+00
  8.227472E+00  -8.484600E-02   1.444174E+01  -6.806368E-01   1.551317E+01  -3.668718E-01   1.960454E+01  -1.520998E+00
  8.283949E+00  -9.560625E-02   1.353063E+01  -6.049109E-01   1.525726E+01  -5.446350E-01   1.975216E+01  -1.256184E+00
  8.222689E+00  -1.053264E-01   1.269223E+01  -4.990443E-01   1.503808E+01  -6.571413E-01   1.984795E+01  -1.000648E+00
  8.049039E+00  -1.190039E-01   1.198824E+01  -3.915897E-01   1.490325E+01  -6.996130E-01   1.989218E+01  -7.976750E-01
  7.777460E+00  -1.381356E-01   1.146738E+01  -3.063845E-01   1.488864E+01  -6.634919E-01   1.989884E+01  -6.763621E-01
  7.433094E+00  -1.602133E-01   1.117040E+01  -2.511044E-01   1.501717E+01  -5.449257E-01   1.988799E+01  -6.469487E-01
  7.052348E+00  -1.798134E-01   1.112469E+01  -2.167911E-01   1.529724E+01  -3.570384E-01   1.987825E+01  -7.009480E-01
  6.678259E+00  -1.903937E-01   1.133018E+01  -1.883623E-01   1.571746E+01  -1.366341E-01   1.988214E+01  -8.159424E-01
  6.349413E+00  -1.865703E-01   1.174374E+01  -1.560927E-01   1.624151E+01   6.170286E-02   1.990487E+01  -9.628133E-01
  6.087125E+00  -1.666568E-01   1.227362E+01  -1.184122E-01   1.681122E+01   1.827308E-01   1.994565E+01  -1.112271E+00
  5.876835E+00  -1.356146E-01   1.278941E+01  -8.878202E-02   1.735919E+01   1.919318E-01   1.998887E+01  -1.239379E+00
  5.721635E+00  -9.742770E-02   1.316338E+01  -4.600163E-02   1.783209E+01   7.439808E-02   2.005182E+01  -1.322650E+00
  5.592344E+00  -5.769667E-02   1.330414E+01   1.066949E-02   1.817858E+01  -1.501773E-01   2.012224E+01  -1.348443E+00
  5.471719E+00  -2.308768E-02   1.317880E+01   6.681690E-02   1.837880E+01  -4.497886E-01   2.018802E+01  -1.309312E+00
  5.357924E+00  -7.575386E-03   1.283320E+01   8.213837E-02   1.843970E+01  -7.831095E-01   2.023886E+01  -1.203641E+00
  5.252969E+00   2.714532E-03   1.232488E+01   8.922647E-02   1.835101E+01  -1.112306E+00   2.025839E+01  -1.051334E+00
  5.137955E+00   7.978463E-03   1.172981E+01   8.509318E-02   1.812755E+01  -1.385065E+00   2.022499E+01  -8.754312E-01
  5.018231E+00   7.151924E-03   1.113327E+01   7.485133E-02   1.781932E+01  -1.565460E+00   2.013565E+01  -7.043459E-01
  4.901214E+00  -1.935124E-04   1.060132E+01   6.524471E-02   1.750065E+01  -1.640188E+00   1.999749E+01  -5.645989E-01
  4.790800E+00  -1.110267E-02   1.017016E+01   6.137063E-02   1.723999E+01  -1.612976E+00   1.982150E+01  -4.736419E-01
  4.686548E+00  -1.979527E-02   9.847788E+00   6.559596E-02   1.706779E+01  -1.493556E+00   1.961801E+01  -4.345061E-01
  4.586697E+00  -2.142454E-02   9.624266E+00   7.744920E-02   1.696452E+01  -1.295490E+00   1.939692E+01  -4.356438E-01
  4.491527E+00  -1.566794E-02   9.483408E+00   9.317019E-02   1.687510E+01  -1.043082E+00   1.917000E+01  -4.561084E-01
  4.404056E+00  -6.901015E-03   9.409919E+00   1.060005E-01   1.673681E+01  -7.740556E-01   1.895068E+01  -4.728914E-01
  4.327871E+00  -8.213116E-04   9.390620E+00   1.087782E-01   1.650381E+01  -5.298883E-01   1.875121E+01  -4.669605E-01
  4.264104E+00  -3.981629E-04   9.412630E+00   9.801869E-02   1.616036E+01  -3.404833E-01   1.857975E+01  -4.266807E-01
  4.210152E+00  -4.391469E-03   9.462210E+00   7.653605E-02   1.572297E+01  -2.155555E-01   1.844057E+01  -3.490692E-01
  4.161215E+00  -9.224047E-03   9.525678E+00   5.244105E-02   1.523351E+01  -1.477851E-01   1.833655E+01  -2.394313E-01
  4.113315E+00  -1.214555E-02   9.590970E+00   3.513974E-02   1.474606E+01  -1.225150E-01   1.827187E+01  -1.094145E-01
  4.065091E+00  -1.286942E-02   9.647644E+00   3.106345E-02   1.431234E+01  -1.250102E-01   1.825295E+01   2.624039E-02
  4.016725E+00  -1.263292E-02   9.684859E+00   4.170413E-02   1.397220E+01  -1.407587E-01   1.828819E+01   1.531569E-01
  3.967187E+00  -1.205526E-02   9.689441E+00   6.464963E-02   1.375107E+01  -1.519481E-01   1.838676E+01   2.597167E-01
  3.912769E+00  -1.008161E-02   9.646936E+00   9.625201E-02   1.366159E+01  -1.370860E-01   1.855648E+01   3.380143E-01
  3.848842E+00  -5.021671E-03   9.546354E+00   1.336932E-01   1.370469E+01  -7.729351E-02   1.880007E+01   3.840336E-01
  3.773502E+00   3.462033E-03   9.385792E+00   1.751256E-01   1.386860E+01   3.444646E-02   1.911078E+01   3.977125E-01
  3.689713E+00   1.352917E-02   9.174749E+00   2.185245E-01   1.412862E+01   1.885436E-01   1.946911E+01   3.826950E-01
  3.603802E+00   2.245151E-02   8.931216E+00   2.610247E-01   1.445035E+01   3.625229E-01   1.984281E+01   3.450975E-01
  3.521564E+00   2.882618E-02   8.675619E+00   2.996426E-01   1.479563E+01   5.302701E-01   2.019062E+01   2.913446E-01
  3.445367E+00   3.354539E-02   8.425644E+00   3.324612E-01   1.512759E+01   6.703903E-01   2.046886E+01   2.262717E-01
  3.374466E+00   3.855250E-02   8.194405E+00   3.587848E-01   1.541262E+01   7.698893E-01   2.063940E+01   1.527736E-01
  3.307533E+00   4.459988E-02   7.991163E+00   3.781177E-01   1.562110E+01   8.241540E-01   2.067761E+01   7.298756E-02
  3.244575E+00   5.022518E-02   7.822165E+00   3.893664E-01   1.572932E+01   8.357388E-01   2.057854E+01  -1.030365E-02
  3.186541E+00   5.298633E-02   7.690216E+00   3.914462E-01   1.572327E+01   8.124391E-01   2.035871E+01  -9.325906E-02
  3.133561E+00   5.179380E-02   7.593903E+00   3.846981E-01   1.560172E+01   7.638770E-01   2.005213E+01  -1.715563E-01
  3.084110E+00   4.810048E-02   7.528111E+00   3.713942E-01   1.537644E+01   6.976324E-01   1.970139E+01  -2.411547E-01
  3.036114E+00   4.478753E-02   7.486133E+00   3.545925E-01   1.506987E+01   6.178560E-01   1.934749E+01  -2.987832E-01
  2.988846E+00   4.377233E-02   7.461874E+00   3.365710E-01   1.471194E+01   5.276813E-01   1.902245E+01  -3.422993E-01
  2.943637E+00   4.456905E-02   7.450454E+00   3.185885E-01   1.433731E+01   4.328032E-01   1.874650E+01  -3.709171E-01
  2.902710E+00   4.511243E-02   7.447173E+00   3.020434E-01   1.398246E+01   3.420793E-01   1.852881E+01  -3.847443E-01
  2.867292E+00   4.398548E-02   7.446326E+00   2.892618E-01   1.368190E+01   2.640245E-01   1.836998E+01  -3.832839E-01
  2.836719E+00   4.185785E-02   7.441282E+00   2.825056E-01   1.346381E+01   2.023771E-01   1.826540E+01  -3.637262E-01
  2.809098E+00   4.074918E-02   7.425768E+00   2.820781E-01   1.334666E+01   1.548697E-01   1.820912E+01  -3.206748E-01
  2.782633E+00   4.190426E-02   7.395153E+00   2.858214E-01   1.333794E+01   1.161778E-01   1.819706E+01  -2.482777E-01
  2.756414E+00   4.445268E-02   7.346823E+00   2.909209E-01   1.343493E+01   8.230673E-02   1.822762E+01  -1.440242E-01
  2.730286E+00   4.622132E-02   7.279853E+00   2.962394E-01   1.362613E+01   5.310323E-02   1.829826E+01  -1.230319E-02
  2.704387E+00   4.586486E-02   7.194754E+00   3.026119E-01   1.389248E+01   3.220664E-02   1.839967E+01   1.340142E-01
  2.678971E+00   4.411869E-02   7.093619E+00   3.107091E-01   1.420872E+01   2.631747E-02   1.851151E+01   2.748386E-01
  2.654605E+00   4.287259E-02   6.980254E+00   3.188040E-01   1.454590E+01   4.522437E-02   1.860364E+01   3.871333E-01
  2.632304E+00   4.301233E-02   6.859861E+00   3.229418E-01   1.487516E+01   1.013294E-01   1.864376E+01   4.515602E-01
  2.613384E+00   4.326109E-02   6.738500E+00   3.194262E-01   1.517183E+01   2.060766E-01   1.860847E+01   4.594523E-01
  2.599198E+00   4.123096E-02   6.622977E+00   3.070933E-01   1.541863E+01   3.629947E-01   1.849259E+01   4.167676E-01
  2.591045E+00   3.562445E-02   6.521397E+00   2.872091E-01   1.560775E+01   5.610425E-01   1.831254E+01   3.422532E-01
  2.590138E+00   2.736721E-02   6.443797E+00   2.614194E-01   1.574186E+01   7.733814E-01   1.810188E+01   2.599963E-01
  2.597334E+00   1.859071E-02   6.402059E+00   2.300968E-01   1.583310E+01   9.637284E-01   1.790063E+01   1.900273E-01
  2.612514E+00   1.059248E-02   6.408980E+00   1.927301E-01   1.589858E+01   1.097435E+00   1.774279E+01   1.419011E-01
  2.634134E+00   2.874218E-03   6.477301E+00   1.497107E-01   1.595284E+01   1.151548E+00   1.764757E+01   1.140832E-01
  2.659550E+00  -5.853404E-03   6.619468E+00   1.035222E-01   1.600087E+01   1.119482E+00   1.761742E+01   9.821819E-02
  2.686154E+00  -1.586070E-02   6.847905E+00   5.820209E-02   1.603647E+01   1.009975E+00   1.764201E+01   8.496564E-02
  2.712611E+00  -2.569163E-02   7.174610E+00   1.782428E-02   1.604745E+01   8.427834E-01   1.770444E+01   6.842794E-02
  2.739357E+00  -3.323141E-02   7.609017E+00  -1.443296E-02   1.602436E+01   6.434044E-01   1.778638E+01   4.801739E-02
  2.768216E+00  -3.739324E-02   8.154431E+00  -3.603817E-02   1.596718E+01   4.378198E-01   1.787085E+01   2.798780E-02
  2.801775E+00  -3.873683E-02   8.804565E+00  -4.458458E-02   1.588677E+01   2.484101E-01   1.794376E+01   1.527068E-02
  2.843182E+00  -3.853024E-02   9.541861E+00  -3.821945E-02   1.580101E+01   9.238499E-02   1.799507E+01   1.639065E-02
  2.896324E+00  -3.735518E-02   1.033820E+01  -1.704713E-02   1.572779E+01  -1.743897E-02   1.801989E+01   3.454179E-02
  2.965664E+00  -3.470827E-02   1.115741E+01   1.580029E-02   1.567774E+01  -7.164021E-02   1.801870E+01   6.800623E-02
  3.055190E+00  -2.991058E-02   1.195846E+01   5.465802E-02   1.564872E+01  -6.488802E-02   1.799579E+01   1.104836E-01
  3.166775E+00  -2.326556E-02   1.269900E+01   9.322773E-02   1.562395E+01   2.014702E-03   1.795675E+01   1.528130E-01
  3.298970E+00  -1.620341E-02   1.333918E+01   1.265272E-01   1.557455E+01   1.208015E-01   1.790650E+01   1.849031E-01
  3.447023E+00  -1.024078E-02   1.384573E+01   1.517333E-01   1.546635E+01   2.766745E-01   1.784970E+01   1.970542E-01
  3.604037E+00  -5.781516E-03   1.419550E+01   1.679620E-01   1.526962E+01   4.511898E-01   1.779278E+01   1.808360E-01
  3.762366E+00  -1.891379E-03   1.437728E+01   1.758501E-01   1.496875E+01   6.255914E-01   1.774565E+01   1.302490E-01
  3.914441E+00   2.813571E-03   1.439132E+01   1.774385E-01   1.456908E+01   7.835103E-01   1.772088E+01   4.348392E-02
  4.052925E+00   9.044908E-03   1.424719E+01   1.759484E-01   1.409923E+01   9.131920E-01   1.773057E+01  -7.526917E-02
  4.170791E+00   1.643977E-02   1.396117E+01   1.748946E-01   1.360882E+01   1.009936E+00   1.778274E+01  -2.149293E-01
  4.261867E+00   2.403132E-02   1.355424E+01   1.768768E-01   1.316126E+01   1.078459E+00   1.787955E+01  -3.582133E-01
  4.321759E+00   3.096664E-02   1.305071E+01   1.830814E-01   1.281995E+01   1.133313E+00   1.801786E+01  -4.840075E-01
  4.348543E+00   3.680742E-02   1.247702E+01   1.938790E-01   1.262654E+01   1.195175E+00   1.819113E+01  -5.711345E-01
  4.342630E+00   4.131568E-02   1.186033E+01   2.095778E-01   1.257647E+01   1.283022E+00   1.839078E+01  -6.028718E-01
  4.305901E+00   4.412299E-02   1.122670E+01   2.302068E-01   1.260814E+01   1.406156E+00   1.860673E+01  -5.710591E-01
  4.240732E+00   4.467314E-02   1.059914E+01   2.545718E-01   1.262294E+01   1.561990E+00   1.882733E+01  -4.782576E-01
  4.149591E+00   4.247359E-02   9.996182E+00   2.799950E-01   1.253248E+01   1.741646E+00   1.903992E+01  -3.368678E-01
  4.035339E+00   3.741125E-02   9.431245E+00   3.034752E-01   1.230206E+01   1.938136E+00   1.923209E+01  -1.655232E-01
  3.901816E+00   2.988452E-02   8.913156E+00   3.232756E-01   1.195988E+01   2.148795E+00   1.939337E+01   1.542256E-02
  3.754104E+00   2.067325E-02   8.447382E+00   3.393838E-01   1.157113E+01   2.368695E+00   1.951642E+01   1.872088E-01
  3.598274E+00   1.065083E-02   8.037247E+00   3.525764E-01   1.120242E+01   2.580714E+00   1.959752E+01   3.339947E-01
  3.440824E+00   5.521126E-04   7.684557E+00   3.633312E-01   1.090101E+01   2.752450E+00   1.963660E+01   4.431934E-01
  3.288209E+00  -9.021966E-03   7.389666E+00   3.718102E-01   1.069478E+01   2.845651E+00   1.963695E+01   5.063292E-01
  3.146618E+00  -1.739224E-02   7.151397E+00   3.787544E-01   1.060230E+01   2.833266E+00   1.960498E+01   5.207112E-01
  3.021801E+00  -2.365175E-02   6.967146E+00   3.860555E-01   1.063927E+01   2.711753E+00   1.954992E+01   4.905695E-01
  2.918671E+00  -2.684345E-02   6.833117E+00   3.961452E-01   1.081619E+01   2.499595E+00   1.948351E+01   4.260717E-01
  2.840626E+00  -2.640327E-02   6.744428E+00   4.106728E-01   1.113131E+01   2.224828E+00   1.941970E+01   3.401778E-01
  2.788894E+00  -2.247174E-02   6.695047E+00   4.297630E-01   1.156588E+01   1.912664E+00   1.937401E+01   2.450867E-01
  2.762333E+00  -1.572877E-02   6.677852E+00   4.525889E-01   1.208466E+01   1.581037E+00   1.936180E+01   1.502110E-01
  2.757886E+00  -6.843709E-03   6.685115E+00   4.786858E-01   1.264109E+01   1.243167E+00   1.939536E+01   6.198687E-02
  2.771444E+00   3.979055E-03   6.709386E+00   5.087192E-01   1.318519E+01   9.120732E-01   1.948048E+01  -1.596971E-02
  2.798563E+00   1.694857E-02   6.744247E+00   5.440059E-01   1.367235E+01   6.034984E-01   1.961381E+01  -8.393759E-02
  2.834645E+00   3.218879E-02   6.784439E+00   5.853021E-01   1.407225E+01   3.362851E-01   1.978232E+01  -1.481731E-01
  2.874699E+00   4.925176E-02   6.825367E+00   6.319460E-01   1.437707E+01   1.303188E-01   1.996495E+01  -2.218190E-01
  2.913263E+00   6.704458E-02   6.862583E+00   6.818626E-01   1.460747E+01   2.678307E-03   2.013630E+01  -3.223606E-01
  2.944952E+00   8.414332E-02   6.891927E+00   7.319451E-01   1.481202E+01  -3.667136E-02   2.027168E+01  -4.654099E-01
  2.965532E+00   9.912513E-02   6.910397E+00   7.780716E-01   1.505545E+01   1.173638E-02   2.035291E+01  -6.571471E-01
  2.972817E+00   1.106419E-01   6.917125E+00   8.147919E-01   1.539509E+01   1.348728E-01   2.037396E+01  -8.888523E-01
  2.966707E+00   1.173540E-01   6.913651E+00   8.355762E-01   1.585452E+01   3.061584E-01   2.034482E+01  -1.136085E+00
  2.948325E+00   1.180757E-01   6.903249E+00   8.343382E-01   1.640975E+01   4.850022E-01   2.029166E+01  -1.362906E+00
  2.918901E+00   1.122626E-01   6.889822E+00   8.077116E-01   1.699827E+01   6.176683E-01   2.025221E+01  -1.529312E+00
  2.879192E+00   1.005180E-01   6.877142E+00   7.564967E-01   1.754589E+01   6.417429E-01   2.026665E+01  -1.599318E+00
  2.829659E+00   8.460180E-02   6.868653E+00   6.850221E-01   1.799187E+01   4.972840E-01   2.036633E+01  -1.548798E+00
  2.770925E+00   6.676044E-02   6.867400E+00   5.987540E-01   1.829338E+01   1.452953E-01   2.056282E+01  -1.374835E+00
  2.703919E+00   4.878485E-02   6.875534E+00   5.019032E-01   1.841014E+01  -4.121178E-01   2.084055E+01  -1.106949E+00
  2.629655E+00   3.149591E-02   6.893466E+00   3.967109E-01   1.829463E+01  -1.121316E+00   2.115723E+01  -8.132536E-01
  2.549175E+00   1.504736E-02   6.919327E+00   2.846688E-01   1.791572E+01  -1.884211E+00   2.145361E+01  -5.884930E-01
  2.464044E+00  -2.282939E-04   6.949254E+00   1.685118E-01   1.731751E+01  -2.576335E+00   2.166816E+01  -5.192896E-01
  2.377103E+00  -1.315667E-02   6.978241E+00   5.354483E-02   1.667216E+01  -3.071728E+00   2.174969E+01  -6.438518E-01
  2.292542E+00  -2.182869E-02   7.000697E+00  -5.237124E-02   1.624555E+01  -3.288108E+00   2.166710E+01  -9.352648E-01
  2.214729E+00  -2.446477E-02   7.010324E+00  -1.399812E-01   1.624700E+01  -3.232559E+00   2.141776E+01  -1.319494E+00
  2.146386E+00  -2.043001E-02   6.999999E+00  -2.003598E-01   1.667796E+01  -2.987727E+00   2.103202E+01  -1.709667E+00
  2.087590E+00  -1.062754E-02   6.962844E+00  -2.264442E-01   1.732658E+01  -2.645598E+00   2.057133E+01  -2.031454E+00
  2.036745E+00   3.097905E-03   6.894637E+00  -2.135689E-01   1.790319E+01  -2.267827E+00   2.012057E+01  -2.232416E+00
  1.993141E+00   1.912039E-02   6.796360E+00  -1.592440E-01   1.818336E+01  -1.898677E+00   1.977441E+01  -2.285219E+00
  1.959349E+00   3.671794E-02   6.675269E+00  -6.436662E-02   1.806854E+01  -1.584427E+00   1.961423E+01  -2.193879E+00
  1.941627E+00   5.547970E-02   6.543787E+00   6.264597E-02   1.758065E+01  -1.366644E+00   1.968037E+01  -1.999147E+00
  1.947959E+00   7.378278E-02   6.416964E+00   2.022087E-01   1.683500E+01  -1.259918E+00   1.995513E+01  -1.771910E+00
